0.784007237233461,0.270884549383117,0.634928659722826,0.717681927443497,0.818413428026839
0.678528477397946,0.0216446685083719,0.297305941547886,0.247801099258456,0.239919737041572
0.361094790988187,0.763624043872426,0.490672178063834,0.505376110731375,0.216914821919661
0.631735037971832,0.496153480309876,0.117395018985673,0.424602468247285,0.442114544953496
0.168568783435793,0.0168974680389334,0.572642261701893,0.736515801004002,0.404417059760421
0.277831866777971,0.472370298479509,0.338923730336855,0.861198125304289,0.542664701694365
0.892932947885954,0.227762311608096,0.767771777482348,0.487053348151444,0.0537048929546582
0.26879976045182,0.649009745222048,0.15439504577511,0.898796750923987,0.93599726887601
0.311239853277292,0.839334040892235,0.31707037199315,0.219021661221739,0.982295385702116
0.414432662056782,0.496224146092247,0.466503148401901,0.42151571067694,0.015726573813368
0.158418000730411,0.407504543911522,0.734289635228679,0.953939378685082,0.199735768343384
0.415541870659289,0.137549830016701,0.813224780735208,0.888663441007162,0.870612730503997
0.856337511524272,0.432358770944974,0.579782785880934,0.0419537754494113,0.9609460934611
0.712926614498825,0.437921096475815,0.853863427998189,0.525154202514333,0.845356869200823
0.431561656145371,0.549744382355335,0.157995870575656,0.392147120046552,0.168254631719411
0.996954288441221,0.125458330093869,0.372373681814897,0.916774838730629,0.490922375561781
0.379267246165047,0.654098758488066,0.869979650460907,0.436875035283951,0.805882124864794
0.243939952528719,0.45330243312242,0.581223223501893,0.464282510611465,0.550815712292957
0.217028396973398,0.918375509927994,0.73551023401101,0.991760907337731,0.568696051064424
0.207942457363529,0.115035218729607,0.646892736636352,0.551113442914209,0.459697709926153
0.567983379923224,0.743986119121089,0.81673492677362,0.983739689484699,0.712866183621569
0.854799614951894,0.223820995049752,0.77862229939235,0.347034536253496,0.0440343914528634
0.217051535002419,0.671118448823785,0.85346948129968,0.702597515721094,0.532643186078549
0.257294246065917,0.573186462847901,0.795778760886035,0.799667521752663,0.0802901011743776
0.926624148265417,0.144072212030591,0.0710729117701203,0.592148192064182,0.680015193307416
0.242987443720112,0.0125494198344591,0.166165793802048,0.833913631015986,0.485949045548489
0.510845359072378,0.688710190825219,0.285717067981259,0.252375674671266,0.65723962252869
0.198264431064185,0.279302194001344,0.0446396518384626,0.490837310684663,0.995494226396549
0.789172778797165,0.95718946076109,0.246983045000596,0.425399833714964,0.37016884882833
0.836000027686763,0.0346474568953389,0.347884173315109,0.894209365808381,0.239455968425336
0.729916761329687,0.567513976164754,0.839028169150219,0.0898782974506189,0.58718907267944
0.593604688090065,0.884681508081646,0.32508496679089,0.88104253795587,0.51722693030664
0.517556606455878,0.219415416338626,0.45185429387578,0.927579781204028,0.585038196379636
0.974317106682734,0.0744215785906106,0.543852628007531,0.453601483950794,0.623124006583419
0.641535345176458,0.046643461349278,0.65537247009054,0.231189875206566,0.294860044961124
0.59344666518236,0.0412645354161419,0.814845575970534,0.317295948897629,0.0490915097323792
0.0375031813435747,0.532689486577816,0.401853037846841,0.818559131250353,0.922432839609635
0.195593431568949,0.688265270907545,0.873765657334904,0.373310153272932,0.972780123000708
0.607269680155702,0.00379582728219151,0.49003040410937,0.327382609145817,0.0419518075916781
0.24612377281571,0.127772054514188,0.261497214036284,0.572429186723022,0.706610400430066
0.256875306949537,0.415198782939987,0.976304779628494,0.95728053815751,0.506388791325408
0.0366646353703502,0.00242914737877368,0.173462324253934,0.335013143086475,0.365513569510853
0.934368832095076,0.400631566466257,0.529969431510388,0.522826487006245,0.0423184463815729
0.876980211490295,0.673065059739993,0.621850930664135,0.830232055836694,0.738372361282866
